tabla,id,nombre,tipo,a,b,result,item,outcome,outcome_id,estado_ogro,flags_set,condiciones,texto
portal,,,,,,,cuerda_empapada,final_bueno,final__cuerda_empapada__con_ogro__mundo_acuatico,,,"{""estado_ogro"": ""amigo""}","Tirás CUERDA EMPAPADA al portal. Todo se vuelve océano, corrientes y burbujas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,cuerda_empapada,final_malo,final__cuerda_empapada__sin_ogro__mundo_acuatico,,,,"Tirás CUERDA EMPAPADA al portal. Todo se vuelve océano, corrientes y burbujas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,espejo_empanado,final_especial,final__espejo_empanado__ogro_pez__mundo_acuatico,,,"{""flags_all"": [""ogro_es_pez""]}","Tirás ESPEJO EMPAÑADO al portal. Todo se vuelve océano, corrientes y burbujas.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial."
portal,,,,,,,espejo_empanado,final_especial,final__espejo_empanado__ogro_princesa__mundo_acuatico,,,"{""flags_all"": [""ogro_es_princesa""]}","Tirás ESPEJO EMPAÑADO al portal. Todo se vuelve océano, corrientes y burbujas.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real."
portal,,,,,,,espejo_empanado,final_bueno,final__espejo_empanado__con_ogro__mundo_acuatico,,,"{""estado_ogro"": ""amigo""}","Tirás ESPEJO EMPAÑADO al portal. Todo se vuelve océano, corrientes y burbujas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,espejo_empanado,final_malo,final__espejo_empanado__sin_ogro__mundo_acuatico,,,,"Tirás ESPEJO EMPAÑADO al portal. Todo se vuelve océano, corrientes y burbujas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,antorcha,final_especial,final__antorcha__ogro_pez__mundo_ceniza,,,"{""flags_all"": [""ogro_es_pez""]}","Tirás ANTORCHA al portal. Todo es brasas, ceniza y viento caliente.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial."
portal,,,,,,,antorcha,final_especial,final__antorcha__ogro_princesa__mundo_ceniza,,,"{""flags_all"": [""ogro_es_princesa""]}","Tirás ANTORCHA al portal. Todo es brasas, ceniza y viento caliente.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real."
portal,,,,,,,antorcha,final_bueno,final__antorcha__con_ogro__mundo_ceniza,,,"{""estado_ogro"": ""amigo""}","Tirás ANTORCHA al portal. Todo es brasas, ceniza y viento caliente.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,antorcha,final_malo,final__antorcha__sin_ogro__mundo_ceniza,,,,"Tirás ANTORCHA al portal. Todo es brasas, ceniza y viento caliente.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,hechizo_llama_azul,final_especial,final__hechizo_llama_azul__ogro_pez__mundo_ceniza,,,"{""flags_all"": [""ogro_es_pez""]}","Tirás HECHIZO: LLAMA AZUL al portal. Todo es brasas, ceniza y viento caliente.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial."
portal,,,,,,,hechizo_llama_azul,final_especial,final__hechizo_llama_azul__ogro_princesa__mundo_ceniza,,,"{""flags_all"": [""ogro_es_princesa""]}","Tirás HECHIZO: LLAMA AZUL al portal. Todo es brasas, ceniza y viento caliente.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real."
portal,,,,,,,hechizo_llama_azul,final_bueno,final__hechizo_llama_azul__con_ogro__mundo_ceniza,,,"{""estado_ogro"": ""amigo""}","Tirás HECHIZO: LLAMA AZUL al portal. Todo es brasas, ceniza y viento caliente.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,hechizo_llama_azul,final_malo,final__hechizo_llama_azul__sin_ogro__mundo_ceniza,,,,"Tirás HECHIZO: LLAMA AZUL al portal. Todo es brasas, ceniza y viento caliente.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,piedra_caliente,final_especial,final__piedra_caliente__ogro_pez__mundo_ceniza,,,"{""flags_all"": [""ogro_es_pez""]}","Tirás PIEDRA CALIENTE al portal. Todo es brasas, ceniza y viento caliente.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial."
portal,,,,,,,piedra_caliente,final_especial,final__piedra_caliente__ogro_princesa__mundo_ceniza,,,"{""flags_all"": [""ogro_es_princesa""]}","Tirás PIEDRA CALIENTE al portal. Todo es brasas, ceniza y viento caliente.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real."
portal,,,,,,,piedra_caliente,final_bueno,final__piedra_caliente__con_ogro__mundo_ceniza,,,"{""estado_ogro"": ""amigo""}","Tirás PIEDRA CALIENTE al portal. Todo es brasas, ceniza y viento caliente.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,piedra_caliente,final_malo,final__piedra_caliente__sin_ogro__mundo_ceniza,,,,"Tirás PIEDRA CALIENTE al portal. Todo es brasas, ceniza y viento caliente.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,cuerda_quemada,final_especial,final__cuerda_quemada__ogro_pez__mundo_ceniza,,,"{""flags_all"": [""ogro_es_pez""]}","Tirás CUERDA QUEMADA al portal. Todo es brasas, ceniza y viento caliente.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial."
portal,,,,,,,cuerda_quemada,final_especial,final__cuerda_quemada__ogro_princesa__mundo_ceniza,,,"{""flags_all"": [""ogro_es_princesa""]}","Tirás CUERDA QUEMADA al portal. Todo es brasas, ceniza y viento caliente.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real."
portal,,,,,,,cuerda_quemada,final_bueno,final__cuerda_quemada__con_ogro__mundo_ceniza,,,"{""estado_ogro"": ""amigo""}","Tirás CUERDA QUEMADA al portal. Todo es brasas, ceniza y viento caliente.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,cuerda_quemada,final_malo,final__cuerda_quemada__sin_ogro__mundo_ceniza,,,,"Tirás CUERDA QUEMADA al portal. Todo es brasas, ceniza y viento caliente.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,rayo_solar,final_especial,final__rayo_solar__ogro_pez__mundo_ceniza,,,"{""flags_all"": [""ogro_es_pez""]}","Tirás RAYO SOLAR al portal. Todo es brasas, ceniza y viento caliente.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial."
portal,,,,,,,rayo_solar,final_especial,final__rayo_solar__ogro_princesa__mundo_ceniza,,,"{""flags_all"": [""ogro_es_princesa""]}","Tirás RAYO SOLAR al portal. Todo es brasas, ceniza y viento caliente.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real."
portal,,,,,,,rayo_solar,final_bueno,final__rayo_solar__con_ogro__mundo_ceniza,,,"{""estado_ogro"": ""amigo""}","Tirás RAYO SOLAR al portal. Todo es brasas, ceniza y viento caliente.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,rayo_solar,final_malo,final__rayo_solar__sin_ogro__mundo_ceniza,,,,"Tirás RAYO SOLAR al portal. Todo es brasas, ceniza y viento caliente.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,varita_magica,final_especial,final__varita_magica__ogro_pez__mundo_arcano,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás VARITA MÁGICA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,varita_magica,final_especial,final__varita_magica__ogro_princesa__mundo_arcano,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás VARITA MÁGICA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,varita_magica,final_bueno,final__varita_magica__con_ogro__mundo_arcano,,,"{""estado_ogro"": ""amigo""}","Tirás VARITA MÁGICA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,varita_magica,final_malo,final__varita_magica__sin_ogro__mundo_arcano,,,,"Tirás VARITA MÁGICA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,garrote,final_especial,final__garrote__ogro_pez__mundo_mineral,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás GARROTE al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,garrote,final_especial,final__garrote__ogro_princesa__mundo_mineral,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás GARROTE al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,garrote,final_bueno,final__garrote__con_ogro__mundo_mineral,,,"{""estado_ogro"": ""amigo""}","Tirás GARROTE al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,garrote,final_malo,final__garrote__sin_ogro__mundo_mineral,,,,"Tirás GARROTE al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,lazo,final_especial,final__lazo__ogro_pez__mundo_vertical,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás LAZO al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,lazo,final_especial,final__lazo__ogro_princesa__mundo_vertical,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás LAZO al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,lazo,final_bueno,final__lazo__con_ogro__mundo_vertical,,,"{""estado_ogro"": ""amigo""}","Tirás LAZO al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,lazo,final_malo,final__lazo__sin_ogro__mundo_vertical,,,,"Tirás LAZO al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,periscopio,final_especial,final__periscopio__ogro_pez__mundo_reflejo,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás PERISCOPIO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,periscopio,final_especial,final__periscopio__ogro_princesa__mundo_reflejo,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás PERISCOPIO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,periscopio,final_bueno,final__periscopio__con_ogro__mundo_reflejo,,,"{""estado_ogro"": ""amigo""}","Tirás PERISCOPIO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,periscopio,final_malo,final__periscopio__sin_ogro__mundo_reflejo,,,,"Tirás PERISCOPIO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,piedra_filosofal,final_especial,final__piedra_filosofal__ogro_pez__mundo_arcano,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás PIEDRA FILOSOFAL al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,piedra_filosofal,final_especial,final__piedra_filosofal__ogro_princesa__mundo_arcano,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás PIEDRA FILOSOFAL al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,piedra_filosofal,final_bueno,final__piedra_filosofal__con_ogro__mundo_arcano,,,"{""estado_ogro"": ""amigo""}","Tirás PIEDRA FILOSOFAL al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,piedra_filosofal,final_malo,final__piedra_filosofal__sin_ogro__mundo_arcano,,,,"Tirás PIEDRA FILOSOFAL al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,cuerda_encantada,final_especial,final__cuerda_encantada__ogro_pez__mundo_arcano,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás CUERDA ENCANTADA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,cuerda_encantada,final_especial,final__cuerda_encantada__ogro_princesa__mundo_arcano,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás CUERDA ENCANTADA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,cuerda_encantada,final_bueno,final__cuerda_encantada__con_ogro__mundo_arcano,,,"{""estado_ogro"": ""amigo""}","Tirás CUERDA ENCANTADA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,cuerda_encantada,final_malo,final__cuerda_encantada__sin_ogro__mundo_arcano,,,,"Tirás CUERDA ENCANTADA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,espejo_encantado,final_especial,final__espejo_encantado__ogro_pez__mundo_arcano,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás ESPEJO ENCANTADO al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,espejo_encantado,final_especial,final__espejo_encantado__ogro_princesa__mundo_arcano,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás ESPEJO ENCANTADO al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,espejo_encantado,final_bueno,final__espejo_encantado__con_ogro__mundo_arcano,,,"{""estado_ogro"": ""amigo""}","Tirás ESPEJO ENCANTADO al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,espejo_encantado,final_malo,final__espejo_encantado__sin_ogro__mundo_arcano,,,,"Tirás ESPEJO ENCANTADO al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,boleadora,final_especial,final__boleadora__ogro_pez__mundo_vertical,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás BOLEADORA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,boleadora,final_especial,final__boleadora__ogro_princesa__mundo_vertical,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás BOLEADORA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,boleadora,final_bueno,final__boleadora__con_ogro__mundo_vertical,,,"{""estado_ogro"": ""amigo""}","Tirás BOLEADORA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,boleadora,final_malo,final__boleadora__sin_ogro__mundo_vertical,,,,"Tirás BOLEADORA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,espejo_roto,final_especial,final__espejo_roto__ogro_pez__mundo_reflejo,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás ESPEJO ROTO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,espejo_roto,final_especial,final__espejo_roto__ogro_princesa__mundo_reflejo,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás ESPEJO ROTO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,espejo_roto,final_bueno,final__espejo_roto__con_ogro__mundo_reflejo,,,"{""estado_ogro"": ""amigo""}","Tirás ESPEJO ROTO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,espejo_roto,final_malo,final__espejo_roto__sin_ogro__mundo_reflejo,,,,"Tirás ESPEJO ROTO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,trampa_de_reflejo,final_especial,final__trampa_de_reflejo__ogro_pez__mundo_reflejo,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás TRAMPA DE REFLEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,trampa_de_reflejo,final_especial,final__trampa_de_reflejo__ogro_princesa__mundo_reflejo,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás TRAMPA DE REFLEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,trampa_de_reflejo,final_bueno,final__trampa_de_reflejo__con_ogro__mundo_reflejo,,,"{""estado_ogro"": ""amigo""}","Tirás TRAMPA DE REFLEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,trampa_de_reflejo,final_malo,final__trampa_de_reflejo__sin_ogro__mundo_reflejo,,,,"Tirás TRAMPA DE REFLEJO al portal. Tu reflejo aparece con opiniones no solicitadas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__pescado_mojado__fuego,final_especial,final__t2__pescado_mojado__fuego__ogro_pez__mundo_ceniza,,,"{""flags_all"": [""ogro_es_pez""]}","Tirás PESCADO MOJADO + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial."
portal,,,,,,,t2__pescado_mojado__fuego,final_especial,final__t2__pescado_mojado__fuego__ogro_princesa__mundo_ceniza,,,"{""flags_all"": [""ogro_es_princesa""]}","Tirás PESCADO MOJADO + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real."
portal,,,,,,,t2__pescado_mojado__fuego,final_bueno,final__t2__pescado_mojado__fuego__con_ogro__mundo_ceniza,,,"{""estado_ogro"": ""amigo""}","Tirás PESCADO MOJADO + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__pescado_mojado__fuego,final_malo,final__t2__pescado_mojado__fuego__sin_ogro__mundo_ceniza,,,,"Tirás PESCADO MOJADO + FUEGO al portal. Todo es brasas, ceniza y viento caliente.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__pescado_mojado__palo,final_especial,final__t2__pescado_mojado__palo__ogro_pez__mundo_bosque,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás PESCADO MOJADO + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__pescado_mojado__palo,final_especial,final__t2__pescado_mojado__palo__ogro_princesa__mundo_bosque,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás PESCADO MOJADO + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__pescado_mojado__palo,final_bueno,final__t2__pescado_mojado__palo__con_ogro__mundo_bosque,,,"{""estado_ogro"": ""amigo""}","Tirás PESCADO MOJADO + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__pescado_mojado__palo,final_malo,final__t2__pescado_mojado__palo__sin_ogro__mundo_bosque,,,,"Tirás PESCADO MOJADO + PALO al portal. Un bosque vivo te observa como si fueras carpintería ambulante.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__pescado_mojado__magia,final_especial,final__t2__pescado_mojado__magia__ogro_pez__mundo_arcano,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás PESCADO MOJADO + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__pescado_mojado__magia,final_especial,final__t2__pescado_mojado__magia__ogro_princesa__mundo_arcano,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás PESCADO MOJADO + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__pescado_mojado__magia,final_bueno,final__t2__pescado_mojado__magia__con_ogro__mundo_arcano,,,"{""estado_ogro"": ""amigo""}","Tirás PESCADO MOJADO + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__pescado_mojado__magia,final_malo,final__t2__pescado_mojado__magia__sin_ogro__mundo_arcano,,,,"Tirás PESCADO MOJADO + MAGIA al portal. Aparece un lugar que huele a libros viejos y hechizos nuevos.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__pescado_mojado__piedra,final_especial,final__t2__pescado_mojado__piedra__ogro_pez__mundo_mineral,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás PESCADO MOJADO + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__pescado_mojado__piedra,final_especial,final__t2__pescado_mojado__piedra__ogro_princesa__mundo_mineral,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás PESCADO MOJADO + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__pescado_mojado__piedra,final_bueno,final__t2__pescado_mojado__piedra__con_ogro__mundo_mineral,,,"{""estado_ogro"": ""amigo""}","Tirás PESCADO MOJADO + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__pescado_mojado__piedra,final_malo,final__t2__pescado_mojado__piedra__sin_ogro__mundo_mineral,,,,"Tirás PESCADO MOJADO + PIEDRA al portal. La gravedad te mira con cara seria: acá mandan las rocas.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
portal,,,,,,,t2__pescado_mojado__cuerda,final_especial,final__t2__pescado_mojado__cuerda__ogro_pez__mundo_vertical,,,"{""flags_all"": [""ogro_es_pez""]}",Tirás PESCADO MOJADO + CUERDA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Tu ogro-pez te lleva como montura real. Los tritones te coronan por asociación. Badge imperial.
portal,,,,,,,t2__pescado_mojado__cuerda,final_especial,final__t2__pescado_mojado__cuerda__ogro_princesa__mundo_vertical,,,"{""flags_all"": [""ogro_es_princesa""]}",Tirás PESCADO MOJADO + CUERDA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>La princesa-ogro entra con protocolo y te presenta como su consejero. Terminás con título nobiliario. Badge real.
portal,,,,,,,t2__pescado_mojado__cuerda,final_bueno,final__t2__pescado_mojado__cuerda__con_ogro__mundo_vertical,,,"{""estado_ogro"": ""amigo""}","Tirás PESCADO MOJADO + CUERDA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Con el ogro de tu lado, todo se vuelve más fácil (y más ruidoso). Llegan a destino. Ending desbloqueable."
portal,,,,,,,t2__pescado_mojado__cuerda,final_malo,final__t2__pescado_mojado__cuerda__sin_ogro__mundo_vertical,,,,"Tirás PESCADO MOJADO + CUERDA al portal. Una ciudad vertical sin escaleras exige nudos y valor.<br><br>Sin ogro, el mundo te mide. A veces sobrevivís, a veces no. Ending desbloqueable."
